nombre_foto,peso_real_kg,peso_estimado_kg,error_absoluto_kg
BLF2130_0.jpg,285.00,254.24,30.76
BLF2130_1.jpg,285.00,210.09,74.91
BLF2130_3.jpg,285.00,261.41,23.59
BLF2277_0.jpg,210.00,198.52,11.48
BLF2277_1.jpg,210.00,227.45,17.45
BLF2277_3.jpg,210.00,211.19,1.19
BLF2302_0.jpg,173.00,220.24,47.24
BLF2302_1.jpg,173.00,221.97,48.97
BLF2302_3.jpg,173.00,231.74,58.74
BLF2058_0.jpg,220.00,211.97,8.03
BLF2058_1.jpg,220.00,249.70,29.70
BLF2058_3.jpg,220.00,232.43,12.43
BLF2575_0.jpg,211.00,247.74,36.74
BLF2575_1.jpg,211.00,237.56,26.56
BLF2575_3.jpg,211.00,201.40,9.60
BLF2167_0.jpg,242.00,236.22,5.78
BLF2167_1.jpg,242.00,217.38,24.62
BLF2167_3.jpg,242.00,243.71,1.71
BLF2020_0.jpg,226.00,255.22,29.22
BLF2020_1.jpg,226.00,233.90,7.90
BLF2020_3.jpg,226.00,247.59,21.59
BLF2163_0.jpg,282.00,254.63,27.37
BLF2163_1.jpg,282.00,268.36,13.64
BLF2163_3.jpg,282.00,324.39,42.39
BLF2333_0.jpg,207.00,232.10,25.10
BLF2333_1.jpg,207.00,193.07,13.93
BLF2333_3.jpg,207.00,198.09,8.91
BLF2329_0.jpg,198.00,194.90,3.10
BLF2329_1.jpg,198.00,222.90,24.90
BLF2329_3.jpg,198.00,189.82,8.18
BLF2152_0.jpg,220.00,226.86,6.86
BLF2152_1.jpg,220.00,225.69,5.69
BLF2152_3.jpg,220.00,225.85,5.85
BLF2293_0.jpg,170.00,224.00,54.00
BLF2293_1.jpg,170.00,175.87,5.87
BLF2293_3.jpg,170.00,174.88,4.88
BLF2082_0.jpg,272.00,253.50,18.50
BLF2082_1.jpg,272.00,228.06,43.94
BLF2082_3.jpg,272.00,248.34,23.66
BLF2573_0.jpg,250.00,231.99,18.01
BLF2573_1.jpg,250.00,248.80,1.20
BLF2573_3.jpg,250.00,211.68,38.32
lateral_33.png,450.00,367.82,82.18
BLF2129_0.jpg,275.00,217.89,57.11
BLF2129_1.jpg,275.00,213.74,61.26
BLF2129_3.jpg,275.00,306.93,31.93
BLF2525_0.jpg,297.00,290.28,6.72
BLF2525_1.jpg,297.00,226.87,70.13
BLF2525_3.jpg,297.00,258.22,38.78
BLF2588_0.jpg,233.00,284.93,51.93
BLF2588_1.jpg,233.00,198.46,34.54
BLF2588_3.jpg,233.00,192.42,40.58
BLF2527_0.jpg,546.00,366.22,179.78
BLF2527_1.jpg,546.00,363.22,182.78
BLF2527_3.jpg,546.00,404.92,141.08
BLF2285_0.jpg,224.00,223.54,0.46
BLF2285_1.jpg,224.00,213.75,10.25
BLF2285_3.jpg,224.00,233.40,9.40
BLF2624_0.jpg,208.00,272.32,64.32
BLF2624_1.jpg,208.00,200.41,7.59
BLF2624_3.jpg,208.00,254.18,46.18
BLF2662_0.jpg,238.00,223.00,15.00
BLF2662_1.jpg,238.00,240.82,2.82
BLF2662_3.jpg,238.00,205.15,32.85
BLF2265_0.jpg,226.00,224.59,1.41
BLF2265_1.jpg,226.00,217.75,8.25
BLF2265_3.jpg,226.00,249.90,23.90
BLF2287_0.jpg,176.00,164.49,11.51
BLF2287_1.jpg,176.00,179.54,3.54
BLF2287_3.jpg,176.00,165.57,10.43
BLF2306_0.jpg,285.00,304.81,19.81
BLF2306_1.jpg,285.00,204.38,80.62
BLF2306_3.jpg,285.00,302.57,17.57
BLF2502_0.jpg,816.00,528.90,287.10
BLF2502_1.jpg,816.00,272.52,543.48
BLF2502_3.jpg,816.00,461.38,354.62
BLF2171_0.jpg,268.00,254.25,13.75
BLF2171_1.jpg,268.00,234.44,33.56
BLF2171_3.jpg,268.00,289.99,21.99
BLF2307_0.jpg,264.00,232.20,31.80
BLF2307_1.jpg,264.00,274.97,10.97
BLF2307_3.jpg,264.00,230.72,33.28
lateral_22.png,440.00,457.86,17.86
BLF2612_0.jpg,203.00,194.97,8.03
BLF2612_1.jpg,203.00,222.09,19.09
BLF2612_3.jpg,203.00,191.68,11.32
BLF2154_0.jpg,220.00,220.08,0.08
BLF2154_1.jpg,220.00,200.07,19.93
BLF2154_3.jpg,220.00,228.72,8.72
BLF2178_0.jpg,246.00,257.43,11.43
BLF2178_1.jpg,246.00,232.49,13.51
BLF2178_3.jpg,246.00,230.83,15.17
BLF2301_0.jpg,218.00,237.28,19.28
BLF2301_1.jpg,218.00,227.33,9.33
BLF2301_3.jpg,218.00,240.98,22.98
BLF2565_0.jpg,234.00,238.42,4.42
BLF2565_1.jpg,234.00,245.94,11.94
BLF2565_3.jpg,234.00,206.21,27.79
BLF2117_0.jpg,236.00,185.89,50.11
BLF2117_1.jpg,236.00,213.40,22.60
BLF2117_3.jpg,236.00,209.68,26.32
BLF2137_0.jpg,239.00,208.78,30.22
BLF2137_1.jpg,239.00,229.56,9.44
BLF2137_3.jpg,239.00,225.54,13.46
BLF2596_0.jpg,203.00,183.04,19.96
BLF2596_1.jpg,203.00,211.38,8.38
BLF2596_3.jpg,203.00,181.78,21.22
BLF2011_0.jpg,245.00,218.27,26.73
BLF2011_1.jpg,245.00,229.64,15.36
BLF2011_3.jpg,245.00,253.35,8.35
BLF2517_0.jpg,247.00,248.94,1.94
BLF2517_1.jpg,247.00,282.76,35.76
BLF2517_3.jpg,247.00,265.70,18.70
BLF2234_0.jpg,197.00,177.71,19.29
BLF2234_1.jpg,197.00,275.32,78.32
BLF2234_3.jpg,197.00,205.93,8.93
BLF2105_0.jpg,259.00,264.95,5.95
BLF2105_1.jpg,259.00,241.20,17.80
BLF2105_3.jpg,259.00,208.84,50.16
BLF2146_0.jpg,289.00,350.70,61.70
BLF2146_1.jpg,289.00,239.79,49.21
BLF2146_3.jpg,289.00,276.86,12.14
BLF2538_0.jpg,477.00,580.12,103.12
BLF2538_1.jpg,477.00,442.82,34.18
BLF2538_3.jpg,477.00,548.51,71.51
BLF2185_0.jpg,279.00,360.30,81.30
BLF2185_1.jpg,279.00,279.40,0.40
BLF2185_3.jpg,279.00,314.87,35.87
BLF2572_0.jpg,254.00,286.91,32.91
BLF2572_1.jpg,254.00,279.92,25.92
BLF2572_3.jpg,254.00,237.42,16.58
BLF2244_0.jpg,226.00,241.03,15.03
BLF2244_1.jpg,226.00,238.35,12.35
BLF2244_3.jpg,226.00,233.27,7.27
BLF2014_0.jpg,185.00,226.17,41.17
BLF2014_1.jpg,185.00,183.70,1.30
BLF2014_3.jpg,185.00,212.55,27.55
BLF2590_0.jpg,270.00,199.47,70.53
BLF2590_1.jpg,270.00,236.51,33.49
BLF2590_3.jpg,270.00,252.06,17.94
lateral_27.png,450.00,466.90,16.90
BLF2646_0.jpg,230.00,215.09,14.91
BLF2646_1.jpg,230.00,233.26,3.26
BLF2646_3.jpg,230.00,223.90,6.10
lateral_24.png,445.00,462.53,17.53
BLF2637_0.jpg,274.00,227.39,46.61
BLF2637_1.jpg,274.00,235.68,38.32
BLF2637_3.jpg,274.00,259.74,14.26
lateral_30.png,608.00,367.04,240.96
BLF2651_0.jpg,192.00,201.70,9.70
BLF2651_1.jpg,192.00,197.48,5.48
BLF2651_3.jpg,192.00,186.91,5.09
BLF2065_0.jpg,216.00,250.43,34.43
BLF2065_1.jpg,216.00,228.17,12.17
BLF2065_3.jpg,216.00,235.53,19.53
BLF2177_0.jpg,203.00,189.45,13.55
BLF2177_1.jpg,203.00,189.29,13.71
BLF2177_3.jpg,203.00,188.21,14.79
BLF2147_0.jpg,266.00,285.75,19.75
BLF2147_1.jpg,266.00,233.78,32.22
BLF2147_3.jpg,266.00,235.09,30.91
BLF2616_0.jpg,246.00,212.01,33.99
BLF2616_1.jpg,246.00,226.76,19.24
BLF2616_3.jpg,246.00,207.45,38.55
BLF2629_0.jpg,294.00,357.09,63.09
BLF2629_1.jpg,294.00,267.24,26.76
BLF2629_3.jpg,294.00,297.94,3.94
BLF2610_0.jpg,302.00,305.31,3.31
BLF2610_1.jpg,302.00,306.58,4.58
BLF2610_3.jpg,302.00,322.01,20.01
BLF2656_0.jpg,209.00,204.76,4.24
BLF2656_1.jpg,209.00,170.21,38.79
BLF2656_3.jpg,209.00,202.21,6.79
BLF2546_0.jpg,419.00,418.94,0.06
BLF2546_1.jpg,419.00,460.49,41.49
BLF2546_3.jpg,419.00,324.77,94.23
BLF2568_0.jpg,187.00,206.27,19.27
BLF2568_1.jpg,187.00,186.60,0.40
BLF2568_3.jpg,187.00,193.77,6.77
BLF2106_0.jpg,277.00,237.00,40.00
BLF2106_1.jpg,277.00,235.37,41.63
BLF2106_3.jpg,277.00,234.47,42.53
BLF2214_0.jpg,252.00,244.58,7.42
BLF2214_1.jpg,252.00,253.76,1.76
BLF2214_3.jpg,252.00,255.51,3.51
BLF2623_0.jpg,316.00,295.28,20.72
BLF2623_1.jpg,316.00,281.10,34.90
BLF2623_3.jpg,316.00,334.59,18.59
BLF2597_0.jpg,263.00,364.71,101.71
BLF2597_1.jpg,263.00,212.98,50.02
BLF2597_3.jpg,263.00,291.95,28.95
BLF2208_0.jpg,222.00,213.95,8.05
BLF2208_1.jpg,222.00,226.86,4.86
BLF2208_3.jpg,222.00,253.41,31.41
BLF2631_0.jpg,231.00,234.69,3.69
BLF2631_1.jpg,231.00,253.29,22.29
BLF2631_3.jpg,231.00,236.60,5.60
BLF2206_0.jpg,299.00,295.64,3.36
BLF2206_1.jpg,299.00,297.99,1.01
BLF2206_3.jpg,299.00,324.63,25.63
BLF2183_0.jpg,247.00,221.10,25.90
BLF2183_1.jpg,247.00,244.36,2.64
BLF2183_3.jpg,247.00,271.76,24.76
BLF2003_0.jpg,212.00,213.61,1.61
BLF2003_1.jpg,212.00,212.44,0.44
BLF2003_3.jpg,212.00,252.53,40.53
BLF2099_0.jpg,295.00,283.70,11.30
BLF2099_1.jpg,295.00,229.29,65.71
BLF2099_3.jpg,295.00,278.94,16.06
BLF2073_0.jpg,300.00,445.92,145.92
BLF2073_1.jpg,300.00,304.31,4.31
BLF2073_3.jpg,300.00,374.91,74.91
BLF2021_0.jpg,211.00,225.15,14.15
BLF2021_1.jpg,211.00,207.39,3.61
BLF2021_3.jpg,211.00,252.92,41.92
BLF2175_0.jpg,208.00,166.95,41.05
BLF2175_1.jpg,208.00,191.91,16.09
BLF2175_3.jpg,208.00,199.12,8.88
BLF2013_0.jpg,255.00,267.06,12.06
BLF2013_1.jpg,255.00,217.87,37.13
BLF2013_3.jpg,255.00,270.19,15.19
BLF2118_0.jpg,300.00,221.85,78.15
BLF2118_1.jpg,300.00,238.98,61.02
BLF2118_3.jpg,300.00,311.51,11.51
BLF2532_0.jpg,365.00,396.58,31.58
BLF2532_1.jpg,365.00,337.32,27.68
BLF2532_3.jpg,365.00,368.22,3.22
BLF2210_0.jpg,311.00,289.31,21.69
BLF2210_1.jpg,311.00,296.70,14.30
BLF2210_3.jpg,311.00,266.69,44.31
BLF2085_0.jpg,195.00,258.47,63.47
BLF2085_1.jpg,195.00,206.14,11.14
BLF2085_3.jpg,195.00,195.85,0.85
BLF2115_0.jpg,280.00,288.56,8.56
BLF2115_1.jpg,280.00,230.84,49.16
BLF2115_3.jpg,280.00,251.78,28.22
BLF2557_0.jpg,195.00,205.32,10.32
BLF2557_1.jpg,195.00,302.76,107.76
BLF2557_3.jpg,195.00,174.38,20.62
BLF2582_0.jpg,222.00,230.61,8.61
BLF2582_1.jpg,222.00,223.94,1.94
BLF2582_3.jpg,222.00,215.70,6.30
BLF2267_0.jpg,222.00,215.38,6.62
BLF2267_1.jpg,222.00,227.86,5.86
BLF2267_3.jpg,222.00,240.05,18.05
lateral_9.png,400.00,483.34,83.34
BLF2318_0.jpg,161.00,152.36,8.64
BLF2318_1.jpg,161.00,202.75,41.75
BLF2318_3.jpg,161.00,168.98,7.98
BLF2007_0.jpg,240.00,224.63,15.37
BLF2007_1.jpg,240.00,221.80,18.20
BLF2007_3.jpg,240.00,256.93,16.93
BLF2157_0.jpg,205.00,196.91,8.09
BLF2157_1.jpg,205.00,207.49,2.49
BLF2157_3.jpg,205.00,226.37,21.37
video_BLF2003_3.jpg,212.00,184.03,27.97
video_BLF2003_7.jpg,212.00,181.19,30.81
video_BLF2007_3.jpg,240.00,241.90,1.90
video_BLF2007_7.jpg,240.00,252.93,12.93
video_BLF2011_3.jpg,245.00,174.69,70.31
video_BLF2011_7.jpg,245.00,205.63,39.37
video_BLF2013_3.jpg,255.00,213.93,41.07
video_BLF2013_7.jpg,255.00,181.83,73.17
video_BLF2014_3.jpg,185.00,242.93,57.93
video_BLF2014_7.jpg,185.00,198.48,13.48
video_BLF2020_3.jpg,226.00,178.15,47.85
video_BLF2020_7.jpg,226.00,194.73,31.27
video_BLF2021_3.jpg,211.00,171.98,39.02
video_BLF2021_7.jpg,211.00,179.48,31.52
video_BLF2058_3.jpg,220.00,208.53,11.47
video_BLF2058_7.jpg,220.00,199.09,20.91
video_BLF2065_3.jpg,216.00,192.65,23.35
video_BLF2065_7.jpg,216.00,207.84,8.16
video_BLF2073_3.jpg,300.00,196.27,103.73
video_BLF2073_7.jpg,300.00,199.13,100.87
video_BLF2074_3.jpg,210.00,182.64,27.36
video_BLF2074_7.jpg,210.00,197.37,12.63
video_BLF2082_3.jpg,272.00,208.92,63.08
video_BLF2082_7.jpg,272.00,187.06,84.94
video_BLF2085_3.jpg,195.00,212.88,17.88
video_BLF2085_7.jpg,195.00,225.99,30.99
video_BLF2087_3.jpg,287.00,278.44,8.56
video_BLF2087_7.jpg,287.00,201.18,85.82
video_BLF2091_3.jpg,273.00,216.95,56.05
video_BLF2091_7.jpg,273.00,176.32,96.68
video_BLF2095_3.jpg,252.00,196.23,55.77
video_BLF2095_7.jpg,252.00,209.86,42.14
video_BLF2099_3.jpg,295.00,235.12,59.88
video_BLF2099_7.jpg,295.00,217.71,77.29
video_BLF2105_3.jpg,259.00,160.12,98.88
video_BLF2105_7.jpg,259.00,189.29,69.71
video_BLF2106_3.jpg,277.00,200.93,76.07
video_BLF2106_7.jpg,277.00,198.36,78.64
video_BLF2115_3.jpg,280.00,172.61,107.39
video_BLF2115_7.jpg,280.00,196.39,83.61
video_BLF2117_3.jpg,236.00,187.45,48.55
video_BLF2117_7.jpg,236.00,155.20,80.80
video_BLF2118_3.jpg,300.00,193.76,106.24
video_BLF2118_7.jpg,300.00,195.19,104.81
video_BLF2129_3.jpg,275.00,213.71,61.29
video_BLF2129_7.jpg,275.00,188.22,86.78
video_BLF2130_3.jpg,285.00,205.96,79.04
video_BLF2130_7.jpg,285.00,206.80,78.20
video_BLF2131_3.jpg,212.00,187.71,24.29
video_BLF2131_7.jpg,212.00,206.96,5.04
video_BLF2137_3.jpg,239.00,158.17,80.83
video_BLF2137_7.jpg,239.00,170.60,68.40
video_BLF2139_3.jpg,234.00,199.84,34.16
video_BLF2139_7.jpg,234.00,205.49,28.51
video_BLF2146_3.jpg,289.00,200.36,88.64
video_BLF2146_7.jpg,289.00,196.53,92.47
video_BLF2147_3.jpg,266.00,178.85,87.15
video_BLF2147_7.jpg,266.00,175.40,90.60
video_BLF2152_3.jpg,220.00,186.78,33.22
video_BLF2152_7.jpg,220.00,179.12,40.88
video_BLF2154_3.jpg,220.00,214.71,5.29
video_BLF2154_7.jpg,220.00,216.13,3.87
video_BLF2157_3.jpg,205.00,151.92,53.08
video_BLF2157_7.jpg,205.00,191.01,13.99
video_BLF2163_3.jpg,282.00,266.34,15.66
video_BLF2163_7.jpg,282.00,181.68,100.32
video_BLF2167_3.jpg,242.00,194.41,47.59
video_BLF2167_7.jpg,242.00,217.78,24.22
video_BLF2171_3.jpg,268.00,250.58,17.42
video_BLF2171_7.jpg,268.00,224.21,43.79
video_BLF2175_3.jpg,208.00,183.94,24.06
video_BLF2175_7.jpg,208.00,170.77,37.23
video_BLF2177_3.jpg,203.00,185.77,17.23
video_BLF2177_7.jpg,203.00,228.02,25.02
video_BLF2178_3.jpg,246.00,209.07,36.93
video_BLF2178_7.jpg,246.00,215.14,30.86
video_BLF2181_3.jpg,245.00,244.84,0.16
video_BLF2181_7.jpg,245.00,197.06,47.94
video_BLF2183_3.jpg,247.00,212.77,34.23
video_BLF2183_7.jpg,247.00,212.84,34.16
video_BLF2185_3.jpg,279.00,285.51,6.51
video_BLF2185_7.jpg,279.00,264.13,14.87
video_BLF2186_3.jpg,245.00,186.57,58.43
video_BLF2186_7.jpg,245.00,157.18,87.82
video_BLF2192_3.jpg,244.00,220.75,23.25
video_BLF2192_7.jpg,244.00,220.36,23.64
video_BLF2206_3.jpg,299.00,311.71,12.71
video_BLF2206_7.jpg,299.00,198.51,100.49
video_BLF2208_3.jpg,222.00,198.29,23.71
video_BLF2208_7.jpg,222.00,206.00,16.00
video_BLF2210_3.jpg,311.00,238.34,72.66
video_BLF2210_7.jpg,311.00,246.65,64.35
video_BLF2214_3.jpg,252.00,266.56,14.56
video_BLF2214_7.jpg,252.00,212.98,39.02
video_BLF2229_3.jpg,246.00,251.18,5.18
video_BLF2229_7.jpg,246.00,226.26,19.74
video_BLF2234_3.jpg,197.00,211.86,14.86
video_BLF2234_7.jpg,197.00,188.58,8.42
video_BLF2239_3.jpg,245.00,267.02,22.02
video_BLF2239_7.jpg,245.00,229.52,15.48
video_BLF2244_3.jpg,226.00,329.08,103.08
video_BLF2244_7.jpg,226.00,206.94,19.06
video_BLF2265_3.jpg,226.00,206.89,19.11
video_BLF2265_7.jpg,226.00,186.30,39.70
video_BLF2267_3.jpg,222.00,233.71,11.71
video_BLF2267_7.jpg,222.00,167.22,54.78
video_BLF2277_3.jpg,210.00,248.01,38.01
video_BLF2277_7.jpg,210.00,193.87,16.13
video_BLF2285_3.jpg,224.00,211.32,12.68
video_BLF2285_7.jpg,224.00,189.74,34.26
video_BLF2287_3.jpg,176.00,220.97,44.97
video_BLF2287_7.jpg,176.00,176.85,0.85
video_BLF2290_3.jpg,186.00,191.39,5.39
video_BLF2290_7.jpg,186.00,205.06,19.06
video_BLF2293_3.jpg,170.00,154.48,15.52
video_BLF2293_7.jpg,170.00,177.07,7.07
video_BLF2301_3.jpg,218.00,233.21,15.21
video_BLF2301_7.jpg,218.00,169.50,48.50
video_BLF2302_3.jpg,173.00,218.63,45.63
video_BLF2302_7.jpg,173.00,164.47,8.53
video_BLF2306_3.jpg,285.00,328.58,43.58
video_BLF2306_7.jpg,285.00,208.53,76.47
video_BLF2307_3.jpg,264.00,231.14,32.86
video_BLF2307_7.jpg,264.00,164.27,99.73
video_BLF2314_3.jpg,260.00,184.20,75.80
video_BLF2314_7.jpg,260.00,162.55,97.45
video_BLF2318_3.jpg,161.00,170.78,9.78
video_BLF2318_7.jpg,161.00,156.67,4.33
video_BLF2329_3.jpg,198.00,223.73,25.73
video_BLF2329_7.jpg,198.00,169.86,28.14
video_BLF2333_3.jpg,207.00,217.86,10.86
video_BLF2333_7.jpg,207.00,159.78,47.22
video_BLF2502_3.jpg,816.00,364.31,451.69
video_BLF2502_7.jpg,816.00,322.81,493.19
video_BLF2517_3.jpg,247.00,211.23,35.77
video_BLF2517_7.jpg,247.00,183.32,63.68
video_BLF2525_3.jpg,297.00,211.23,85.77
video_BLF2525_7.jpg,297.00,219.19,77.81
video_BLF2527_3.jpg,546.00,276.75,269.25
video_BLF2527_7.jpg,546.00,318.55,227.45
video_BLF2532_3.jpg,365.00,272.17,92.83
video_BLF2532_7.jpg,365.00,222.83,142.17
video_BLF2537_3.jpg,420.00,258.09,161.91
video_BLF2537_7.jpg,420.00,266.05,153.95
video_BLF2538_3.jpg,477.00,336.26,140.74
video_BLF2538_7.jpg,477.00,299.60,177.40
video_BLF2541_3.jpg,466.00,252.35,213.65
video_BLF2541_7.jpg,466.00,395.37,70.63
video_BLF2544_3.jpg,378.00,226.88,151.12
video_BLF2544_7.jpg,378.00,202.89,175.11
video_BLF2546_3.jpg,419.00,326.15,92.85
video_BLF2546_7.jpg,419.00,308.70,110.30
video_BLF2557_3.jpg,195.00,210.90,15.90
video_BLF2557_7.jpg,195.00,202.84,7.84
video_BLF2565_3.jpg,234.00,231.28,2.72
video_BLF2565_7.jpg,234.00,231.02,2.98
video_BLF2568_3.jpg,187.00,175.21,11.79
video_BLF2568_7.jpg,187.00,188.16,1.16
video_BLF2570_3.jpg,258.00,218.69,39.31
video_BLF2570_7.jpg,258.00,227.63,30.37
video_BLF2572_3.jpg,254.00,211.76,42.24
video_BLF2572_7.jpg,254.00,197.03,56.97
video_BLF2573_3.jpg,250.00,226.32,23.68
video_BLF2573_7.jpg,250.00,185.17,64.83
video_BLF2575_3.jpg,211.00,209.61,1.39
video_BLF2575_7.jpg,211.00,247.82,36.82
video_BLF2577_3.jpg,283.00,223.27,59.73
video_BLF2577_7.jpg,283.00,234.03,48.97
video_BLF2582_3.jpg,222.00,176.09,45.91
video_BLF2582_7.jpg,222.00,177.26,44.74
video_BLF2583_3.jpg,219.00,202.03,16.97
video_BLF2583_7.jpg,219.00,169.79,49.21
video_BLF2588_3.jpg,233.00,196.95,36.05
video_BLF2588_7.jpg,233.00,172.35,60.65
video_BLF2590_3.jpg,270.00,181.64,88.36
video_BLF2590_7.jpg,270.00,201.17,68.83
video_BLF2596_3.jpg,203.00,166.62,36.38
video_BLF2596_7.jpg,203.00,172.44,30.56
video_BLF2597_3.jpg,263.00,256.41,6.59
video_BLF2597_7.jpg,263.00,167.17,95.83
video_BLF2609_3.jpg,286.00,223.43,62.57
video_BLF2609_7.jpg,286.00,192.09,93.91
video_BLF2610_3.jpg,302.00,205.46,96.54
video_BLF2610_7.jpg,302.00,214.94,87.06
video_BLF2612_3.jpg,203.00,178.20,24.80
video_BLF2612_7.jpg,203.00,214.64,11.64
video_BLF2613_3.jpg,280.00,208.34,71.66
video_BLF2613_7.jpg,280.00,166.75,113.25
video_BLF2616_3.jpg,246.00,238.86,7.14
video_BLF2616_7.jpg,246.00,206.00,40.00
video_BLF2617_3.jpg,300.00,201.29,98.71
video_BLF2617_7.jpg,300.00,247.19,52.81
video_BLF2623_3.jpg,316.00,246.77,69.23
video_BLF2623_7.jpg,316.00,231.77,84.23
video_BLF2624_3.jpg,208.00,170.81,37.19
video_BLF2624_7.jpg,208.00,170.52,37.48
video_BLF2629_3.jpg,294.00,174.15,119.85
video_BLF2629_7.jpg,294.00,188.14,105.86
video_BLF2631_3.jpg,231.00,190.94,40.06
video_BLF2631_7.jpg,231.00,196.65,34.35
video_BLF2637_3.jpg,274.00,185.28,88.72
video_BLF2637_7.jpg,274.00,163.04,110.96
video_BLF2646_3.jpg,230.00,193.67,36.33
video_BLF2646_7.jpg,230.00,182.08,47.92
video_BLF2651_3.jpg,192.00,238.87,46.87
video_BLF2651_7.jpg,192.00,244.13,52.13
video_BLF2656_3.jpg,209.00,189.24,19.76
video_BLF2656_7.jpg,209.00,188.08,20.92
video_BLF2657_3.jpg,152.00,194.11,42.11
video_BLF2657_7.jpg,152.00,208.77,56.77
video_BLF2662_3.jpg,238.00,194.32,43.68
video_BLF2662_7.jpg,238.00,193.62,44.38
